騎手,場所,芝・ダ,距離,ペース型,騎乗数,勝利数,複勝数,平均着順,平均4角率,勝率,複勝率
木幡巧也,東京,ダ,1400,ハイ/持続,54,2,3,10.703703703703704,0.472425645342312,3.7037037037037033,5.555555555555555
松岡正海,東京,ダ,1400,ハイ/持続,39,1,2,9.205128205128204,0.49960317460317466,2.564102564102564,5.128205128205128
江田照男,東京,ダ,1400,ハイ/持続,48,0,1,10.25,0.5592013888888888,0.0,2.083333333333333
原優介,東京,ダ,1400,ハイ/持続,23,0,0,9.695652173913043,0.5108695652173914,0.0,0.0
木幡育也,東京,ダ,1400,ハイ/持続,20,0,0,11.65,0.496875,0.0,0.0
ルメール,東京,ダ,1400,標準〜やや上がり,35,12,18,3.942857142857143,0.3544440083725798,34.285714285714285,51.42857142857142
大野拓弥,東京,ダ,1400,標準〜やや上がり,43,5,12,7.558139534883721,0.5096239032285544,11.627906976744185,27.906976744186046
戸崎圭太,東京,ダ,1400,標準〜やや上がり,49,5,12,6.938775510204081,0.42219285816224594,10.204081632653061,24.489795918367346
田辺裕信,東京,ダ,1400,標準〜やや上がり,42,5,10,6.642857142857143,0.6220597854526426,11.904761904761903,23.809523809523807
菅原明良,東京,ダ,1400,標準〜やや上がり,34,3,8,7.088235294117647,0.4649940745528981,8.823529411764707,23.52941176470588
丸田恭介,東京,ダ,1400,標準〜やや上がり,22,1,5,8.409090909090908,0.6018595041322313,4.545454545454546,22.727272727272727
石橋脩,東京,ダ,1400,標準〜やや上がり,24,0,5,7.916666666666667,0.5809695512820513,0.0,20.833333333333336
柴田善臣,東京,ダ,1400,標準〜やや上がり,25,2,5,8.24,0.5396666666666667,8.0,20.0
津村明秀,東京,ダ,1400,標準〜やや上がり,27,1,5,8.185185185185185,0.4403759820426487,3.7037037037037033,18.51851851851852
内田博幸,東京,ダ,1400,標準〜やや上がり,44,3,8,8.045454545454545,0.4692380536130536,6.8181818181818175,18.181818181818183
横山和生,東京,ダ,1400,標準〜やや上がり,28,1,5,7.571428571428571,0.6477465986394558,3.571428571428571,17.857142857142858
三浦皇成,東京,ダ,1400,標準〜やや上がり,34,1,6,7.529411764705882,0.39366883116883117,2.941176470588235,17.647058823529413
横山典弘,東京,ダ,1400,標準〜やや上がり,23,4,4,7.913043478260869,0.6013457556935817,17.391304347826086,17.391304347826086
吉田豊,東京,ダ,1400,標準〜やや上がり,35,0,6,8.285714285714286,0.5816079158936303,0.0,17.142857142857142
石川裕紀,東京,ダ,1400,標準〜やや上がり,35,3,6,8.057142857142857,0.4294387755102041,8.571428571428571,17.142857142857142
佐々木大,東京,ダ,1400,標準〜やや上がり,20,1,3,9.65,0.42829899267399263,5.0,15.0
北村宏司,東京,ダ,1400,標準〜やや上がり,36,1,5,8.972222222222221,0.5238911551411551,2.7777777777777777,13.88888888888889
松岡正海,東京,ダ,1400,標準〜やや上がり,22,0,3,8.636363636363637,0.5323530636030637,0.0,13.636363636363635
木幡巧也,東京,ダ,1400,標準〜やや上がり,34,2,4,10.323529411764707,0.5214244089244089,5.88235294117647,11.76470588235294
横山武史,東京,ダ,1400,標準〜やや上がり,34,0,4,7.588235294117647,0.4560171446200858,0.0,11.76470588235294
岩田康誠,東京,ダ,1400,標準〜やや上がり,20,0,2,8.65,0.5436309523809524,0.0,10.0
柴田大知,東京,ダ,1400,標準〜やや上がり,21,0,2,10.380952380952381,0.4851190476190476,0.0,9.523809523809524
野中悠太,東京,ダ,1400,標準〜やや上がり,28,0,2,9.964285714285714,0.4535076530612245,0.0,7.142857142857142
原優介,東京,ダ,1400,標準〜やや上がり,35,0,2,10.057142857142857,0.5806052281052281,0.0,5.714285714285714
江田照男,東京,ダ,1400,標準〜やや上がり,26,0,1,10.384615384615385,0.6180402930402931,0.0,3.8461538461538463
レーン,東京,ダ,1600,やや速い,27,6,17,3.888888888888889,0.3400560858894192,22.22222222222222,62.96296296296296
川田将雅,東京,ダ,1600,やや速い,28,9,16,4.285714285714286,0.34498299319727893,32.142857142857146,57.14285714285714
ルメール,東京,ダ,1600,やや速い,132,30,63,5.113636363636363,0.36406289417653054,22.727272727272727,47.72727272727273
戸崎圭太,東京,ダ,1600,やや速い,165,32,69,5.678787878787879,0.45167822076912983,19.393939393939394,41.81818181818181
福永祐一,東京,ダ,1600,やや速い,36,4,14,6.027777777777778,0.4163614163614164,11.11111111111111,38.88888888888889
坂井瑠星,東京,ダ,1600,やや速い,28,2,10,6.714285714285714,0.3014634175348461,7.142857142857142,35.714285714285715
松山弘平,東京,ダ,1600,やや速い,35,5,12,6.714285714285714,0.39041351505637223,14.285714285714285,34.285714285714285
横山典弘,東京,ダ,1600,やや速い,79,12,26,6.0886075949367084,0.5949574160017198,15.18987341772152,32.91139240506329
武豊,東京,ダ,1600,やや速い,37,3,12,6.837837837837838,0.39787768537768536,8.108108108108109,32.432432432432435
Ｍ．デム,東京,ダ,1600,やや速い,56,6,17,7.178571428571429,0.4306068931068931,10.714285714285714,30.357142857142854
三浦皇成,東京,ダ,1600,やや速い,125,7,37,6.736,0.491891674991675,5.6000000000000005,29.599999999999998
蛯名正義,東京,ダ,1600,やや速い,24,1,7,8.875,0.499578373015873,4.166666666666666,29.166666666666668
田辺裕信,東京,ダ,1600,やや速い,124,13,32,7.403225806451613,0.4911522952853598,10.483870967741936,25.806451612903224
横山和生,東京,ダ,1600,やや速い,66,5,16,6.924242424242424,0.6494140329367601,7.575757575757576,24.242424242424242
大野拓弥,東京,ダ,1600,やや速い,111,8,26,7.585585585585585,0.5236423486423486,7.207207207207207,23.423423423423422
横山武史,東京,ダ,1600,やや速い,72,8,16,7.680555555555555,0.4978962010212011,11.11111111111111,22.22222222222222
田中勝春,東京,ダ,1600,やや速い,56,5,12,8.464285714285714,0.44486607142857143,8.928571428571429,21.428571428571427
丸山元気,東京,ダ,1600,やや速い,39,4,8,9.025641025641026,0.4399091293322063,10.256410256410255,20.51282051282051
石橋脩,東京,ダ,1600,やや速い,85,3,16,8.235294117647058,0.5423696401637579,3.5294117647058822,18.823529411764707
内田博幸,東京,ダ,1600,やや速い,151,5,28,7.662251655629139,0.47649604810200835,3.3112582781456954,18.543046357615893
原優介,東京,ダ,1600,やや速い,54,2,10,8.518518518518519,0.5366661116661117,3.7037037037037033,18.51851851851852
佐々木大,東京,ダ,1600,やや速い,22,3,4,9.5,0.43702036599763877,13.636363636363635,18.181818181818183
津村明秀,東京,ダ,1600,やや速い,97,2,17,7.711340206185567,0.43495070221874343,2.0618556701030926,17.525773195876287
岩田康誠,東京,ダ,1600,やや速い,48,2,8,7.895833333333333,0.565624046092796,4.166666666666666,16.666666666666664
石川裕紀,東京,ダ,1600,やや速い,91,4,15,8.582417582417582,0.4956415836910343,4.395604395604396,16.483516483516482
菅原明良,東京,ダ,1600,やや速い,87,4,14,7.689655172413793,0.49442439744163885,4.597701149425287,16.091954022988507
岩田望来,東京,ダ,1600,やや速い,26,2,4,9.23076923076923,0.4642980417018879,7.6923076923076925,15.384615384615385
永野猛蔵,東京,ダ,1600,やや速い,46,2,7,8.847826086956522,0.5788721242525591,4.3478260869565215,15.217391304347828
北村宏司,東京,ダ,1600,やや速い,96,3,14,8.0,0.4789431488650238,3.125,14.583333333333334
木幡巧也,東京,ダ,1600,やや速い,107,3,15,9.009345794392523,0.5204074352438839,2.803738317757009,14.018691588785046
吉田豊,東京,ダ,1600,やや速い,90,2,12,8.011111111111111,0.5887859825359826,2.2222222222222223,13.333333333333334
柴田善臣,東京,ダ,1600,やや速い,31,3,4,7.870967741935484,0.4857643700385636,9.67741935483871,12.903225806451612
杉原誠人,東京,ダ,1600,やや速い,26,1,3,9.461538461538462,0.501530360664976,3.8461538461538463,11.538461538461538
武藤雅,東京,ダ,1600,やや速い,57,1,6,8.859649122807017,0.4663349077822762,1.7543859649122806,10.526315789473683
丸田恭介,東京,ダ,1600,やや速い,40,0,4,9.25,0.6565453296703296,0.0,10.0
木幡育也,東京,ダ,1600,やや速い,30,1,3,9.366666666666667,0.4908287545787546,3.3333333333333335,10.0
松岡正海,東京,ダ,1600,やや速い,62,2,6,8.903225806451612,0.5386693951210081,3.225806451612903,9.67741935483871
荻野極,東京,ダ,1600,やや速い,21,2,2,10.0,0.4267573696145125,9.523809523809524,9.523809523809524
菊沢一樹,東京,ダ,1600,やや速い,33,0,3,9.030303030303031,0.5016969141969142,0.0,9.090909090909092
藤田菜七,東京,ダ,1600,やや速い,23,1,2,10.043478260869565,0.6413302277432712,4.3478260869565215,8.695652173913043
武士沢友,東京,ダ,1600,やや速い,38,0,3,9.31578947368421,0.6886182896051317,0.0,7.894736842105263
柴田大知,東京,ダ,1600,やや速い,78,1,6,9.820512820512821,0.5368231661500892,1.282051282051282,7.6923076923076925
江田照男,東京,ダ,1600,やや速い,66,1,5,10.242424242424242,0.5251502916275643,1.5151515151515151,7.575757575757576
野中悠太,東京,ダ,1600,やや速い,69,1,5,9.898550724637682,0.6385955831608006,1.4492753623188406,7.246376811594203
丹内祐次,東京,ダ,1600,やや速い,23,0,0,10.173913043478262,0.3745182353878006,0.0,0.0
勝浦正樹,東京,ダ,1600,やや速い,24,0,0,10.75,0.5763640873015873,0.0,0.0
ルメール,東京,ダ,1600,ハイ/持続,69,13,28,6.304347826086956,0.3830710955710956,18.84057971014493,40.57971014492754
レーン,東京,ダ,1600,ハイ/持続,24,6,9,5.208333333333333,0.4073641636141636,25.0,37.5
Ｍ．デム,東京,ダ,1600,ハイ/持続,44,3,16,6.318181818181818,0.4424200799200799,6.8181818181818175,36.36363636363637
戸崎圭太,東京,ダ,1600,ハイ/持続,88,18,30,5.443181818181818,0.48589232736960014,20.454545454545457,34.090909090909086
原優介,東京,ダ,1600,ハイ/持続,28,2,9,7.107142857142857,0.4357477344084487,7.142857142857142,32.142857142857146
菅原明良,東京,ダ,1600,ハイ/持続,49,4,15,7.714285714285714,0.5256813764466826,8.16326530612245,30.612244897959183
武藤雅,東京,ダ,1600,ハイ/持続,45,2,13,8.488888888888889,0.5197437747437748,4.444444444444445,28.888888888888886
石橋脩,東京,ダ,1600,ハイ/持続,58,2,16,7.379310344827586,0.5351436638074569,3.4482758620689653,27.586206896551722
永野猛蔵,東京,ダ,1600,ハイ/持続,27,3,7,7.481481481481482,0.43355024605024606,11.11111111111111,25.925925925925924
横山武史,東京,ダ,1600,ハイ/持続,35,5,9,7.514285714285714,0.4622527472527473,14.285714285714285,25.71428571428571
大野拓弥,東京,ダ,1600,ハイ/持続,75,4,19,6.84,0.5812815517815518,5.333333333333334,25.333333333333336
内田博幸,東京,ダ,1600,ハイ/持続,69,5,17,8.202898550724637,0.503885245189593,7.246376811594203,24.637681159420293
田辺裕信,東京,ダ,1600,ハイ/持続,72,6,17,6.916666666666667,0.485146392958893,8.333333333333332,23.61111111111111
蛯名正義,東京,ダ,1600,ハイ/持続,23,0,5,8.08695652173913,0.5099219620958751,0.0,21.73913043478261
北村宏司,東京,ダ,1600,ハイ/持続,56,4,11,8.303571428571429,0.47705434446505873,7.142857142857142,19.642857142857142
横山典弘,東京,ダ,1600,ハイ/持続,32,1,6,6.96875,0.6236979166666666,3.125,18.75
横山和生,東京,ダ,1600,ハイ/持続,32,2,6,8.21875,0.5633336715367965,6.25,18.75
三浦皇成,東京,ダ,1600,ハイ/持続,75,6,14,7.226666666666667,0.44471395271395275,8.0,18.666666666666668
津村明秀,東京,ダ,1600,ハイ/持続,43,2,8,8.44186046511628,0.4392278264371288,4.651162790697675,18.6046511627907
吉田豊,東京,ダ,1600,ハイ/持続,47,1,8,7.382978723404255,0.567862722383999,2.127659574468085,17.02127659574468
石川裕紀,東京,ダ,1600,ハイ/持続,55,1,8,9.927272727272728,0.5125364029909485,1.8181818181818181,14.545454545454545
江田照男,東京,ダ,1600,ハイ/持続,44,2,6,8.704545454545455,0.5893479626434172,4.545454545454546,13.636363636363635
丸山元気,東京,ダ,1600,ハイ/持続,26,1,3,8.961538461538462,0.45588017751479293,3.8461538461538463,11.538461538461538
木幡巧也,東京,ダ,1600,ハイ/持続,53,2,6,8.88679245283019,0.4468767867352773,3.7735849056603774,11.320754716981133
藤田菜七,東京,ダ,1600,ハイ/持続,20,0,2,8.75,0.5998214285714286,0.0,10.0
丸田恭介,東京,ダ,1600,ハイ/持続,22,1,2,9.818181818181818,0.6399621212121211,4.545454545454546,9.090909090909092
柴田大知,東京,ダ,1600,ハイ/持続,45,2,4,9.577777777777778,0.5926369926369927,4.444444444444445,8.88888888888889
柴田善臣,東京,ダ,1600,ハイ/持続,36,1,3,9.083333333333334,0.5816919191919192,2.7777777777777777,8.333333333333332
松岡正海,東京,ダ,1600,ハイ/持続,38,0,3,10.026315789473685,0.4737468671679198,0.0,7.894736842105263
野中悠太,東京,ダ,1600,ハイ/持続,43,1,3,9.511627906976743,0.5815572992898574,2.3255813953488373,6.976744186046512
田中勝春,東京,ダ,1600,ハイ/持続,29,1,2,7.827586206896552,0.6363113897596656,3.4482758620689653,6.896551724137931
武士沢友,東京,ダ,1600,ハイ/持続,22,1,1,9.454545454545455,0.6218344155844157,4.545454545454546,4.545454545454546
菊沢一樹,東京,ダ,1600,ハイ/持続,22,1,1,8.545454545454545,0.559453046953047,4.545454545454546,4.545454545454546
ルメール,東京,ダ,1600,標準〜やや上がり,43,13,26,4.162790697674419,0.37331124947404015,30.23255813953488,60.46511627906976
田中勝春,東京,ダ,1600,標準〜やや上がり,21,4,9,5.619047619047619,0.5488053613053613,19.047619047619047,42.857142857142854
戸崎圭太,東京,ダ,1600,標準〜やや上がり,77,9,30,6.1688311688311686,0.4307583650116118,11.688311688311687,38.961038961038966
Ｍ．デム,東京,ダ,1600,標準〜やや上がり,31,7,12,5.967741935483871,0.4185801205962496,22.58064516129032,38.70967741935484
横山和生,東京,ダ,1600,標準〜やや上がり,29,5,11,6.931034482758621,0.6049655325517395,17.24137931034483,37.93103448275862
横山武史,東京,ダ,1600,標準〜やや上がり,33,2,11,6.454545454545454,0.45003468753468756,6.0606060606060606,33.33333333333333
田辺裕信,東京,ダ,1600,標準〜やや上がり,59,8,18,6.440677966101695,0.46628402200436103,13.559322033898304,30.508474576271187
三浦皇成,東京,ダ,1600,標準〜やや上がり,60,6,18,6.366666666666666,0.4458513246013246,10.0,30.0
福永祐一,東京,ダ,1600,標準〜やや上がり,21,2,6,5.476190476190476,0.4033490319204605,9.523809523809524,28.57142857142857
菅原明良,東京,ダ,1600,標準〜やや上がり,36,3,10,6.222222222222222,0.495778527028527,8.333333333333332,27.77777777777778
石橋脩,東京,ダ,1600,標準〜やや上がり,41,4,11,5.975609756097561,0.5285968096943707,9.75609756097561,26.82926829268293
横山典弘,東京,ダ,1600,標準〜やや上がり,33,2,8,7.2727272727272725,0.620575258075258,6.0606060606060606,24.242424242424242
津村明秀,東京,ダ,1600,標準〜やや上がり,47,1,11,6.595744680851064,0.4179044359895424,2.127659574468085,23.404255319148938
内田博幸,東京,ダ,1600,標準〜やや上がり,69,5,14,7.9855072463768115,0.4404333790203356,7.246376811594203,20.28985507246377
大野拓弥,東京,ダ,1600,標準〜やや上がり,65,5,13,7.1692307692307695,0.448483460983461,7.6923076923076925,20.0
北村宏司,東京,ダ,1600,標準〜やや上がり,43,1,8,7.976744186046512,0.5281039051387888,2.3255813953488373,18.6046511627907
吉田豊,東京,ダ,1600,標準〜やや上がり,55,2,10,6.327272727272727,0.5628799483344938,3.6363636363636362,18.181818181818183
永野猛蔵,東京,ダ,1600,標準〜やや上がり,22,1,4,7.863636363636363,0.5024630672357945,4.545454545454546,18.181818181818183
岩田康誠,東京,ダ,1600,標準〜やや上がり,25,0,4,7.4,0.5726410256410257,0.0,16.0
木幡巧也,東京,ダ,1600,標準〜やや上がり,51,3,7,8.03921568627451,0.4905468442233148,5.88235294117647,13.725490196078432
石川裕紀,東京,ダ,1600,標準〜やや上がり,45,2,6,8.977777777777778,0.4693481210147877,4.444444444444445,13.333333333333334
原優介,東京,ダ,1600,標準〜やや上がり,24,0,3,9.5,0.4601591117216117,0.0,12.5
松岡正海,東京,ダ,1600,標準〜やや上がり,35,1,4,9.457142857142857,0.5614873222016079,2.857142857142857,11.428571428571429
江田照男,東京,ダ,1600,標準〜やや上がり,36,0,4,9.63888888888889,0.6067641848891849,0.0,11.11111111111111
武藤雅,東京,ダ,1600,標準〜やや上がり,34,1,3,8.941176470588236,0.4765087853323147,2.941176470588235,8.823529411764707
柴田善臣,東京,ダ,1600,標準〜やや上がり,29,0,2,9.310344827586206,0.5942855994580133,0.0,6.896551724137931
柴田大知,東京,ダ,1600,標準〜やや上がり,36,0,2,9.333333333333334,0.5062745510662177,0.0,5.555555555555555
野中悠太,東京,ダ,1600,標準〜やや上がり,31,1,1,9.935483870967742,0.5354235817945495,3.225806451612903,3.225806451612903
武士沢友,東京,ダ,1600,標準〜やや上がり,22,0,0,8.909090909090908,0.7932900432900433,0.0,0.0
ルメール,東京,ダ,2100,やや速い,33,6,15,5.818181818181818,0.3233620335893063,18.181818181818183,45.45454545454545
戸崎圭太,東京,ダ,2100,やや速い,44,5,17,5.7727272727272725,0.4883974926588563,11.363636363636363,38.63636363636363
大野拓弥,東京,ダ,2100,やや速い,33,2,11,6.575757575757576,0.5562131050767415,6.0606060606060606,33.33333333333333
木幡巧也,東京,ダ,2100,やや速い,27,1,8,8.703703703703704,0.5242638020415799,3.7037037037037033,29.629629629629626
北村宏司,東京,ダ,2100,やや速い,27,3,7,7.592592592592593,0.3916407666407667,11.11111111111111,25.925925925925924
田辺裕信,東京,ダ,2100,やや速い,31,4,8,6.32258064516129,0.5079462204462205,12.903225806451612,25.806451612903224
柴田大知,東京,ダ,2100,やや速い,26,3,6,7.615384615384615,0.5180750339404185,11.538461538461538,23.076923076923077
石橋脩,東京,ダ,2100,やや速い,22,1,5,7.7727272727272725,0.40015760754397117,4.545454545454546,22.727272727272727
津村明秀,東京,ダ,2100,やや速い,24,1,5,8.75,0.5039930555555555,4.166666666666666,20.833333333333336
三浦皇成,東京,ダ,2100,やや速い,34,1,7,8.588235294117647,0.47472429531253063,2.941176470588235,20.588235294117645
